Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Throughput_PDCP_DL,NR_UE_RB_Num_DL_0,NR_UE_Pathloss_DL_0,NR_UE_Power_Tx_PUSCH_0,App_Throughput_UL,NR_UE_PCI_0_lat,NR_UE_PCI_0_lon,NR_UE_PCI_0_azimuth,NR_UE_PCI_0_height,NR_UE_Nbr_PCI_0_lat,NR_UE_Nbr_PCI_0_lon,NR_UE_Nbr_PCI_0_azimuth,NR_UE_Nbr_PCI_0_height,NR_UE_Nbr_PCI_1_lat,NR_UE_Nbr_PCI_1_lon,NR_UE_Nbr_PCI_1_azimuth,NR_UE_Nbr_PCI_1_height,NR_UE_Nbr_PCI_2_lat,NR_UE_Nbr_PCI_2_lon,NR_UE_Nbr_PCI_2_azimuth,NR_UE_Nbr_PCI_2_height,NR_UE_Nbr_PCI_3_lat,NR_UE_Nbr_PCI_3_lon,NR_UE_Nbr_PCI_3_azimuth,NR_UE_Nbr_PCI_3_height
41.10480999999999,29.02409,68,-88.05,-12.5,5.9,3,0,0,0,-88.5,-200.0,-200.0,-200.0,-16.15,-30.0,-30.0,-30.0,561.92,17.0,102.30000000000001,20.45,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10482,29.02162,3,-67.44999999999999,-10.95,9.95,13,0,0,0,-73.6,-200.0,-200.0,-200.0,-16.2,-30.0,-30.0,-30.0,724.5450000000001,16.0,85.75,17.5,92912.23,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10482,29.02302,3,-78.1,-11.8,7.35,13,23,68,0,-89.69999999999999,-88.5,-84.94999999999999,-200.0,-21.700000000000003,-20.55,-18.55,-30.0,818.22,16.0,97.45,17.5,92050.54,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10483,29.01991,13,-92.05000000000001,-12.5,5.95,23,0,0,0,-96.75,-200.0,-200.0,-200.0,-13.75,-30.0,-30.0,-30.0,438.08,16.0,110.35,20.5,,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10483,29.02298,3,-74.44999999999999,-10.899999999999999,16.5,23,68,0,0,-126.95,-110.05,-200.0,-200.0,-34.2,-29.9,-30.0,-30.0,847.36,16.0,93.44999999999999,17.5,,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10483,29.02418,68,-85.95,-11.3,7.5,3,0,0,0,-89.65,-200.0,-200.0,-200.0,-16.25,-30.0,-30.0,-30.0,590.72,16.5,102.9,20.5,68795.72,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10484,29.01599,68,-125.6,-17.0,-8.6,13,0,0,0,-124.6,-200.0,-200.0,-200.0,-16.0,-30.0,-30.0,-30.0,1.9500000000000002,16.0,144.35000000000002,22.45,0.0,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10484,29.02163,3,-68.8,-10.85,10.7,13,0,0,0,-75.5,-200.0,-200.0,-200.0,-15.85,-30.0,-30.0,-30.0,643.89,16.0,87.4,17.5,95866.45,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10484,29.02302,3,-77.4,-12.55,5.25,18,45,68,0,-87.5,-83.0,-82.5,-200.0,-17.85,-16.05,-14.9,-30.0,730.26,16.0,96.3,17.6,76591.7,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10484,29.02408,68,-84.55000000000001,-11.600000000000001,6.1,3,0,0,0,-90.44999999999999,-200.0,-200.0,-200.0,-15.65,-30.0,-30.0,-30.0,3.36,17.0,99.7,17.5,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10485,29.02163,3,-68.35,-11.100000000000001,10.95,13,0,0,0,-77.44999999999999,-200.0,-200.0,-200.0,-16.5,-30.0,-30.0,-30.0,685.25,16.0,86.6,17.5,96949.91,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10485,29.02301,3,-77.25,-12.05,6.65,13,23,68,0,-84.69999999999999,-83.65,-85.5,-200.0,-19.45,-16.55,-16.85,-30.0,753.6,16.0,95.73333333333333,17.533333333333335,95797.96,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10485,29.02412,68,-86.5,-11.6,7.9,3,0,0,0,-93.0,-200.0,-200.0,-200.0,-18.5,-30.0,-30.0,-30.0,3.58,16.0,101.1,17.5,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10485,29.02428,68,-85.0,-10.7,8.8,3,0,0,0,-92.6,-200.0,-200.0,-200.0,-18.7,-30.0,-30.0,-30.0,608.305,17.0,100.6,20.4,54252.98,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10486,29.02163,3,-68.3,-11.2,12.149999999999999,13,0,0,0,-74.30000000000001,-200.0,-200.0,-200.0,-16.4,-30.0,-30.0,-30.0,708.8,16.0,86.1,17.5,69738.32,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10486,29.022959999999998,3,-76.1,-10.9,17.9,23,68,0,0,-95.15,-130.8,-200.0,-200.0,-19.0,-34.75,-30.0,-30.0,800.3199999999999,16.5,93.5,17.5,95380.32,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10486,29.023,3,-74.3,-11.2,6.6,13,23,68,0,-83.15,-114.35,-89.35,-200.0,-18.0,-29.8,-19.6,-30.0,742.11,16.0,93.8,17.55,96454.67,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10486,29.02416,68,-82.7,-10.8,9.0,3,0,0,0,-99.9,-200.0,-200.0,-200.0,-24.1,-30.0,-30.0,-30.0,0.0,16.0,98.6,17.5,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10486,29.02419,68,-82.3,-10.8,10.1,3,0,0,0,-90.0,-200.0,-200.0,-200.0,-18.0,-30.0,-30.0,-30.0,,16.0,97.4,17.5,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10486,29.024330000000003,68,-84.3,-10.6,11.4,3,0,0,0,-98.6,-200.0,-200.0,-200.0,-19.6,-30.0,-30.0,-30.0,536.32,,,,58774.26,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10487,29.01597,68,-124.5,-17.1,-8.1,13,0,0,0,-125.1,-200.0,-200.0,-200.0,-17.3,-30.0,-30.0,-30.0,3.97,17.0,143.1,22.4,0.0,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10487,29.02163,3,-68.6,-10.6,10.85,13,0,0,0,-79.6,-200.0,-200.0,-200.0,-19.65,-30.0,-30.0,-30.0,752.0,16.0,85.85,17.5,71281.21,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10487,29.02423,68,-81.4,-10.7,12.7,3,0,0,0,-88.6,-200.0,-200.0,-200.0,-19.5,-30.0,-30.0,-30.0,0.0,16.0,97.4,17.5,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10487,29.02437,68,-83.0,-10.6,12.0,3,0,0,0,-118.6,-200.0,-200.0,-200.0,-28.3,-30.0,-30.0,-30.0,587.52,17.0,98.15,20.5,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10487,29.02446,68,-84.2,-10.8,12.899999999999999,3,0,0,0,-93.65,-200.0,-200.0,-200.0,-21.65,-30.0,-30.0,-30.0,584.975,16.5,100.15,20.5,69774.46,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10488,29.02299,3,-75.30000000000001,-11.55,8.45,13,23,68,0,-85.1,-106.35,-98.4,-200.0,-19.25,-28.45,-22.55,-30.0,750.73,16.0,93.4,17.5,95399.23,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10488,29.024510000000003,68,-83.7,-10.9,10.0,3,0,0,0,-104.6,-200.0,-200.0,-200.0,-23.7,-30.0,-30.0,-30.0,591.97,,,,70249.18,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10489,29.01989,13,-95.6,-14.95,2.85,23,0,0,0,-93.19999999999999,-200.0,-200.0,-200.0,-12.899999999999999,-30.0,-30.0,-30.0,346.24,16.5,113.75,20.65,44664.21,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.104890000000005,29.02161999999999,3,-74.8,-11.2,9.8,13,0,0,0,-80.2,-200.0,-200.0,-200.0,-14.3,-30.0,-30.0,-30.0,929.92,16.0,92.85,17.5,95400.7,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10489,29.02298,3,-75.1,-11.2,8.25,13,23,68,0,-88.15,-90.69999999999999,-87.4,-200.0,-19.6,-21.4,-18.75,-30.0,811.1600000000001,16.0,94.6,17.5,95399.21,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.104890000000005,29.024319999999996,68,-79.6,-10.55,13.85,3,0,0,0,-97.1,-200.0,-200.0,-200.0,-24.6,-30.0,-30.0,-30.0,79.36,16.0,95.25,17.5,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.104890000000005,29.02455,68,-80.1,-10.5,13.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,597.82,16.0,96.1,19.65,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10489,29.024600000000003,68,-79.2,-10.4,13.9,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,652.13,,,,84259.05,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1048,29.02163,3,-65.3,-10.6,12.899999999999999,13,0,0,0,-77.25,-200.0,-200.0,-200.0,-19.25,-30.0,-30.0,-30.0,693.885,16.0,84.4,17.5,81379.12,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1048,29.02299,3,-78.3,-11.2,11.6,13,45,68,0,-112.35,-102.0,-99.2,-200.0,-29.049999999999997,-24.049999999999997,-23.6,-30.0,805.76,16.0,96.15,17.5,94834.92,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.1048,29.02304,3,-79.85,-12.1,7.2,13,23,68,0,-97.19999999999999,-101.95,-95.2,-200.0,-22.1,-23.95,-21.1,-30.0,744.64,16.0,99.5,17.5,71810.81,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.1048,29.02306,3,-78.7,-11.2,8.1,13,45,68,0,-89.15,-100.55000000000001,-113.0,-200.0,-19.15,-24.6,-29.9,-30.0,785.5999999999999,16.0,98.7,17.5,96383.63,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.1048,29.024,68,-86.30000000000001,-12.1,4.35,3,0,0,0,-89.2,-200.0,-200.0,-200.0,-14.55,-30.0,-30.0,-30.0,5.135,16.0,102.65,17.5,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10491,29.021619999999995,3,-71.94999999999999,-11.05,8.3,13,0,0,0,-78.35,-200.0,-200.0,-200.0,-15.600000000000001,-30.0,-30.0,-30.0,0.0,,90.4,17.5,,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10491,29.02163,3,-72.1,-11.3,9.3,13,0,0,0,-77.5,-200.0,-200.0,-200.0,-15.3,-30.0,-30.0,-30.0,867.88,16.0,91.85,17.5,,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10491,29.02298,3,-76.80000000000001,-11.45,8.7,13,23,68,0,-87.25,-92.6,-94.05,-200.0,-17.95,-21.4,-21.15,-30.0,841.5999999999999,16.0,94.65,17.5,94811.37,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10491,29.02439,68,-84.25,-10.75,13.5,3,0,0,0,-93.9,-200.0,-200.0,-200.0,-20.6,-30.0,-30.0,-30.0,613.12,16.5,98.75,19.95,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10491,29.02474,68,-81.1,-10.5,16.35,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,690.74,16.0,96.95,17.55,75543.03,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10492,29.021619999999995,3,-69.0,-11.149999999999999,7.95,13,0,0,0,-76.3,-200.0,-200.0,-200.0,-16.4,-30.0,-30.0,-30.0,0.0,,89.6,17.5,,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10493,29.01591,68,-122.8,-16.4,-4.7,3,13,59,0,-127.8,-125.2,-128.5,-200.0,-20.8,-17.9,-20.4,-30.0,7.3,17.0,142.0,22.4,0.0,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0
41.10493,29.02162,3,-71.85,-11.200000000000001,9.05,13,0,0,0,-75.94999999999999,-200.0,-200.0,-200.0,-15.725,-30.0,-30.0,-30.0,10.0975,16.0,91.65,17.5,,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10493000000001,29.022969999999997,3,-67.85,-10.55,11.4,18,23,68,0,-120.65,-114.7,-89.1,-200.0,-28.95,-30.3,-15.5,-30.0,610.5,16.0,90.76666666666667,17.5,110466.46,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10493,29.02485,68,-81.0,-10.5,17.0,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,690.24,16.0,96.2,17.799999999999997,70765.7,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10494,29.02296,3,-65.25,-10.45,14.649999999999999,23,68,0,0,-119.39999999999999,-139.8,-200.0,-200.0,-29.45,-37.6,-30.0,-30.0,693.285,16.0,82.9,17.5,71354.45,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10494,29.024470000000004,68,-84.0,-10.75,11.05,3,0,0,0,-96.19999999999999,-200.0,-200.0,-200.0,-21.65,-30.0,-30.0,-30.0,615.375,17.0,100.80000000000001,20.0,72855.41666666667,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10495,29.01589,68,-121.7,-15.5,-6.6,3,13,59,0,-125.7,-125.4,-130.0,-200.0,-19.1,-18.8,-21.1,-30.0,13.38,16.0,139.6,22.4,,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0
41.10495,29.01985,13,-97.44999999999999,-15.05,0.2,23,0,0,0,-93.9,-200.0,-200.0,-200.0,-12.05,-30.0,-30.0,-30.0,320.96000000000004,16.5,115.75,20.9,,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10495,29.02162,3,-72.6,-11.25,8.0,13,0,0,0,-76.45,-200.0,-200.0,-200.0,-15.0,-30.0,-30.0,-30.0,5.5649999999999995,16.0,92.05,17.5,,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10495,29.022949999999998,3,-70.9,-10.9,12.600000000000001,40,68,0,0,-103.5,-92.3,-200.0,-200.0,-28.7,-25.6,-30.0,-30.0,778.85,16.0,85.0,17.5,103393.3,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10495,29.02456,68,-84.55000000000001,-10.8,11.149999999999999,3,0,0,0,-91.7,-200.0,-200.0,-200.0,-18.9,-30.0,-30.0,-30.0,657.605,16.0,100.0,18.799999999999997,70808.15,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10495,29.024610000000003,68,-81.2,-10.5,15.2,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,776.92,16.0,98.0,17.5,93365.42,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10495,29.024960000000004,68,-79.75,-10.4,17.549999999999997,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,637.76,16.5,95.05000000000001,18.6,69321.92,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10496,29.021619999999995,3,-72.4,-11.95,7.699999999999999,13,0,0,0,-75.05,-200.0,-200.0,-200.0,-14.850000000000001,-30.0,-30.0,-30.0,120.06333333333333,16.0,90.6,17.5,15854.86,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10496,29.022949999999998,3,-73.2,-11.0,8.649999999999999,13,68,0,0,-87.80000000000001,-91.65,-200.0,-200.0,-18.1,-23.700000000000003,-30.0,-30.0,687.315,16.0,93.1,17.55,118990.78,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10496,29.02465,68,-80.2,-10.4,18.3,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,764.84,16.0,95.9,17.5,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10496,29.024700000000003,68,-79.8,-10.5,19.3,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,777.56,16.0,95.3,17.5,71811.85,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10496,29.02502,68,-77.1,-10.4,22.1,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,632.93,,,,93362.91,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10497,29.02162,3,-72.55000000000001,-11.15,7.35,13,23,0,0,-76.15,-87.3,-200.0,-200.0,-14.5,-20.3,-30.0,-30.0,922.215,16.0,91.65,17.5,80400.11,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10497,29.02293,3,-74.95,-10.850000000000001,19.65,23,68,0,0,-116.75,-146.14999999999998,-200.0,-200.0,-30.25,-40.45,-30.0,-30.0,819.5,17.0,93.35,17.5,71292.89,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10497,29.02294,3,-69.4,-10.850000000000001,9.600000000000001,13,68,0,0,-82.3,-95.8,-200.0,-200.0,-20.0,-23.6,-30.0,-30.0,677.45,16.0,90.75,17.5,71354.9,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10497,29.02475,68,-81.4,-10.4,17.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,636.19,16.0,98.0,18.1,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10497,29.02508,68,-77.0,-10.4,21.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,650.91,17.0,92.45,17.55,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10497999999999,29.02162,3,-76.475,-12.2,5.25,13,23,0,0,-77.375,-90.05000000000001,-200.0,-200.0,-13.725,-21.3,-30.0,-30.0,780.8925,16.0,95.075,17.5,93391.61499999999,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10498,29.02294,3,-73.8,-11.05,9.5,13,45,0,0,-92.35,-116.3,-200.0,-200.0,-22.200000000000003,-31.25,-30.0,-30.0,783.3599999999999,16.0,92.53333333333335,17.5,97365.73,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10498,29.0248,68,-82.1,-10.6,15.0,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,671.32,16.0,97.0,17.8,91927.51,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
