Latitude,Longitude,UL_NR_UE_PCI_0,UL_NR_UE_RSRP_0,UL_NR_UE_RSRQ_0,UL_NR_UE_SINR_0,UL_NR_UE_Nbr_PCI_0,UL_NR_UE_Nbr_PCI_1,UL_NR_UE_Nbr_PCI_2,UL_NR_UE_Nbr_PCI_3,UL_NR_UE_Nbr_RSRP_0,UL_NR_UE_Nbr_RSRP_1,UL_NR_UE_Nbr_RSRP_2,UL_NR_UE_Nbr_RSRP_3,UL_NR_UE_Nbr_RSRQ_0,UL_NR_UE_Nbr_RSRQ_1,UL_NR_UE_Nbr_RSRQ_2,UL_NR_UE_Nbr_RSRQ_3,UL_NR_UE_Throughput_PDCP_DL,UL_NR_UE_RB_Num_DL_0,UL_NR_UE_Pathloss_DL_0,UL_NR_UE_Power_Tx_PUSCH_0,UL_App_Throughput_UL,UL_NR_UE_PCI_0_lat,UL_NR_UE_PCI_0_lon,UL_NR_UE_PCI_0_azimuth,UL_NR_UE_PCI_0_height,UL_NR_UE_Nbr_PCI_0_lat,UL_NR_UE_Nbr_PCI_0_lon,UL_NR_UE_Nbr_PCI_0_azimuth,UL_NR_UE_Nbr_PCI_0_height,UL_NR_UE_Nbr_PCI_1_lat,UL_NR_UE_Nbr_PCI_1_lon,UL_NR_UE_Nbr_PCI_1_azimuth,UL_NR_UE_Nbr_PCI_1_height,UL_NR_UE_Nbr_PCI_2_lat,UL_NR_UE_Nbr_PCI_2_lon,UL_NR_UE_Nbr_PCI_2_azimuth,UL_NR_UE_Nbr_PCI_2_height,UL_NR_UE_Nbr_PCI_3_lat,UL_NR_UE_Nbr_PCI_3_lon,UL_NR_UE_Nbr_PCI_3_azimuth,UL_NR_UE_Nbr_PCI_3_height
41.10512,29.02273,0.5454545454545454,-177.9181818181818,-26.736363636363638,7.15,4.181818181818182,12.363636363636363,0.0,0.0,-178.75454545454545,-181.35454545454547,-200.0,-200.0,-27.527272727272727,-29.145454545454548,-30.0,-30.0,249.08666666666667,16.0,96.83333333333333,17.5,15854.98,7.473516672727272,5.276681309090909,54.54545454545455,1.0909090909090908,7.4737894,5.276455054545455,23.636363636363637,1.0909090909090908,7.473721709090909,5.277787872727273,46.36363636363637,3.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02274,0.6666666666666666,-172.63333333333333,-25.811111111111114,9.3,5.111111111111111,15.11111111111111,0.0,0.0,-176.5111111111111,-177.05555555555554,-200.0,-200.0,-28.033333333333335,-28.488888888888887,-30.0,-30.0,883.52,16.0,95.25,17.5,81177.02,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02276,0.6666666666666666,-171.8777777777778,-25.733333333333334,10.45,5.111111111111111,7.555555555555555,0.0,0.0,-175.73333333333332,-189.6222222222222,-200.0,-200.0,-28.188888888888886,-29.877777777777776,-30.0,-30.0,915.36,16.0,90.55000000000001,17.5,94880.35,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,4.567274377777777,3.225314811111111,28.333333333333332,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02277,0.6666666666666666,-170.60000000000002,-25.677777777777777,12.5,2.5555555555555554,0.0,0.0,0.0,-194.6888888888889,-200.0,-200.0,-200.0,-31.311111111111114,-30.0,-30.0,-30.0,818.135,16.0,90.9,17.5,93897.55,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,4.5673157444444445,3.224500311111111,14.444444444444445,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02278,0.8571428571428571,-163.52857142857144,-24.457142857142856,11.7,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,748.12,16.0,90.9,17.5,93435.98,11.744097628571428,8.291927771428572,85.71428571428571,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02282,0.6,-174.22,-26.169999999999998,9.899999999999999,4.6,13.6,0.0,0.0,-178.6,-185.36999999999998,-200.0,-200.0,-28.6,-30.810000000000002,-30.0,-30.0,680.715,16.0,91.65,17.65,94312.02,8.220868339999999,5.80434944,60.0,1.2,8.22116834,5.80410056,26.0,1.2,8.22109388,5.80556666,51.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02291,0.6666666666666666,-171.91111111111113,-25.677777777777777,12.05,2.888888888888889,2.5555555555555554,0.0,0.0,-175.10000000000002,-187.9888888888889,-200.0,-200.0,-27.67777777777778,-28.91111111111111,-30.0,-30.0,641.855,16.0,96.9,17.5,92908.8,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,4.5673157444444445,3.224500311111111,14.444444444444445,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02293,0.6666666666666666,-172.67777777777778,-25.71111111111111,10.8,2.888888888888889,5.111111111111111,0.0,0.0,-177.61111111111111,-178.06666666666666,-200.0,-200.0,-28.877777777777776,-28.5,-30.0,-30.0,678.72,16.0,96.69999999999999,17.5,100449.0,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02294,0.6666666666666666,-173.0888888888889,-25.766666666666666,9.6,2.888888888888889,5.111111111111111,0.0,0.0,-175.47777777777776,-179.77777777777777,-200.0,-200.0,-27.566666666666666,-29.366666666666667,-30.0,-30.0,755.835,16.0,99.1,17.5,93887.85,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02296,0.8571428571428571,-165.59999999999997,-24.599999999999998,9.1,3.7142857142857144,0.0,0.0,0.0,-168.70000000000002,-200.0,-200.0,-200.0,-26.814285714285717,-30.0,-30.0,-30.0,722.56,16.0,96.6,17.5,93901.34,11.744097628571428,8.291927771428572,85.71428571428571,1.7142857142857142,11.744097628571428,8.291927771428572,11.428571428571429,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02459,15.11111111111111,-174.11111111111111,-25.700000000000003,14.399999999999999,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,631.345,16.0,99.55000000000001,19.4,69270.54,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02488,17.0,-171.0125,-25.2125,11.45,0.75,0.0,0.0,0.0,-182.3875,-200.0,-200.0,-200.0,-31.0625,-30.0,-30.0,-30.0,2.815,16.0,100.05000000000001,17.5,,10.27636735,7.256958325,63.75,4.5,10.276085425,7.2554368,75.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.0249,17.0,-171.0625,-25.1625,13.149999999999999,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,5.795,16.0,99.3,17.5,,10.27636735,7.256958325,63.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02582,17.0,-169.7,-25.1,25.2,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,789.12,17.0,97.5,17.5,,10.27636735,7.256958325,63.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02608,15.11111111111111,-171.45555555555555,-25.644444444444446,22.6,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,0.32,16.0,90.0,17.5,,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.01572,15.11111111111111,-182.68888888888887,-26.700000000000003,-4.5,1.4444444444444444,0.0,0.0,0.0,-191.96666666666667,-200.0,-200.0,-200.0,-28.811111111111114,-30.0,-30.0,-30.0,8.895,17.5,138.75,22.35,0.0,9.134548755555555,6.450629622222222,56.666666666666664,4.0,4.567149077777778,3.2246385777777777,4.444444444444445,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02166,0.6666666666666666,-172.5,-26.01111111111111,5.85,2.888888888888889,5.111111111111111,0.0,0.0,-174.7111111111111,-173.57777777777778,-200.0,-200.0,-27.733333333333334,-27.133333333333333,-30.0,-30.0,826.56,17.0,95.1,17.5,70248.05,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02257,0.6666666666666666,-170.67777777777778,-25.655555555555555,14.8,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,817.51,16.0,87.05,17.5,95333.05,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02281,0.75,-168.4875,-25.3125,9.55,5.75,17.0,0.0,0.0,-173.3875,-174.3,-200.0,-200.0,-28.112499999999997,-28.325,-30.0,-30.0,751.06,16.0,91.35,17.5,95402.84,10.276085425,7.2554368,75.0,1.5,10.276460425,7.2551257,32.5,1.5,10.27636735,7.256958325,63.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02298,0.6666666666666666,-172.29999999999998,-25.700000000000003,14.3,2.888888888888889,0.0,0.0,0.0,-176.5,-200.0,-200.0,-200.0,-28.855555555555554,-30.0,-30.0,-30.0,736.3,16.0,94.05000000000001,17.5,69737.66,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02299,0.6,-175.16,-26.18,10.85,3.6,13.6,0.0,0.0,-177.9,-179.61999999999998,-200.0,-200.0,-28.45,-29.389999999999997,-30.0,-30.0,701.0133333333333,16.0,93.4,17.5,71292.3,8.220868339999999,5.80434944,60.0,1.2,8.22101834,5.804225,17.0,1.2,8.22109388,5.80556666,51.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02301,0.6666666666666666,-173.43333333333334,-25.77777777777778,10.4,5.111111111111111,15.11111111111111,0.0,0.0,-176.1222222222222,-177.94444444444446,-200.0,-200.0,-27.577777777777776,-28.433333333333334,-30.0,-30.0,717.14,16.0,98.9,17.5,92454.86,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02303,0.6,-175.23,-26.119999999999997,11.05,4.6,0.0,0.0,0.0,-185.57,-200.0,-200.0,-200.0,-30.65,-30.0,-30.0,-30.0,712.96,16.0,97.0,17.5,72796.84,8.220868339999999,5.80434944,60.0,1.2,8.22116834,5.80410056,26.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02457,15.11111111111111,-173.81111111111113,-25.677777777777777,19.5,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,631.38,16.0,97.2,18.9,70760.32,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02492,17.0,-170.6375,-25.1625,14.0,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,24.45,16.0,98.19999999999999,17.75,15854.83,10.27636735,7.256958325,63.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02493,13.6,-176.82,-26.160000000000004,12.2,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,486.6133333333334,16.5,99.2,19.8,76133.7,8.22109388,5.80556666,51.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02495,15.11111111111111,-174.18888888888887,-25.72222222222222,11.3,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,597.44,16.5,99.0,19.95,69324.25,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02498,15.11111111111111,-171.1888888888889,-25.644444444444446,28.45,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,734.72,17.0,89.15,17.5,98420.89,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.0262,22.666666666666668,-158.25,-23.46666666666667,27.4,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,0.0,,91.3,17.5,,13.701823133333333,9.675944433333333,85.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02166,0.6666666666666666,-173.46666666666664,-26.200000000000003,4.75,2.888888888888889,5.111111111111111,0.0,0.0,-173.92222222222222,-173.17777777777778,-200.0,-200.0,-27.15555555555555,-26.51111111111111,-30.0,-30.0,844.78,17.0,98.25,17.5,95401.32,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02254,0.6666666666666666,-171.84444444444443,-25.733333333333334,11.75,2.888888888888889,0.0,0.0,0.0,-175.43333333333334,-200.0,-200.0,-200.0,-28.355555555555554,-30.0,-30.0,-30.0,781.1199999999999,16.0,92.8,17.5,78239.88,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02255,0.6666666666666666,-171.42222222222222,-25.677777777777777,15.0,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,745.62,16.0,89.25,17.5,87930.74,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02281,0.6,-175.15,-26.23,9.8,4.6,0.0,0.0,0.0,-180.62,-200.0,-200.0,-200.0,-29.310000000000002,-30.0,-30.0,-30.0,743.98,16.0,93.55,17.5,94869.3,8.220868339999999,5.80434944,60.0,1.2,8.22116834,5.80410056,26.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02305,0.75,-169.725,-25.2,12.25,3.25,0.0,0.0,0.0,-171.9625,-200.0,-200.0,-200.0,-27.275,-30.0,-30.0,-30.0,689.6800000000001,16.0,99.1,17.6,70304.15,10.276085425,7.2554368,75.0,1.5,10.276085425,7.2554368,10.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02307,0.6,-175.73,-26.15,10.65,2.6,6.8,0.0,0.0,-178.51,-189.22,-200.0,-200.0,-28.330000000000002,-28.910000000000004,-30.0,-30.0,663.7,16.0,97.2,18.066666666666666,93375.73,8.220868339999999,5.80434944,60.0,1.2,8.220868339999999,5.80434944,8.0,1.2,4.11054694,2.90278333,25.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02456,15.11111111111111,-174.5,-25.733333333333334,16.1,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,607.345,16.0,99.75,19.45,68308.39,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02496,15.11111111111111,-173.16111111111113,-25.67222222222222,21.3,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,771.39,16.666666666666668,95.22500000000001,18.525,71108.7325,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02497,15.11111111111111,-174.25,-25.744444444444447,11.075,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,472.1339999999999,16.0,99.75,18.825,69256.02,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02499,17.0,-169.80833333333334,-25.15833333333333,18.03333333333333,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,496.486,16.333333333333332,93.2,18.419999999999998,82849.48000000001,10.27636735,7.256958325,63.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02501,16.0,-171.15294117647062,-25.43529411764706,21.650000000000002,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,355.0075,16.25,92.82499999999999,17.5,90357.45,9.671875152941176,6.830078423529412,60.0,4.235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02503,17.0,-171.46249999999998,-25.1875,14.15,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,2.4,16.0,101.69999999999999,17.5,,10.27636735,7.256958325,63.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02592,17.0,-169.95,-25.125,22.5,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,808.32,17.0,92.9,17.5,,10.27636735,7.256958325,63.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02597,13.6,-174.95999999999998,-26.080000000000002,21.8,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,771.46,16.0,89.4,17.5,94949.61,8.22109388,5.80556666,51.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02625,0.0,-200.0,-30.0,,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02166,0.6666666666666666,-172.81666666666666,-26.266666666666666,3.6250000000000004,2.888888888888889,5.111111111111111,0.0,0.0,-174.02222222222224,-173.0,-200.0,-200.0,-27.394444444444446,-26.577777777777776,-30.0,-30.0,780.0000000000001,17.0,96.55000000000001,17.625,85379.88,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02252,0.6666666666666666,-171.76666666666668,-25.72222222222222,11.45,2.888888888888889,0.0,0.0,0.0,-174.7111111111111,-200.0,-200.0,-200.0,-28.022222222222222,-30.0,-30.0,-30.0,687.325,16.0,92.1,17.5,103634.85,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02281,0.75,-169.15,-25.4625,7.7,5.75,0.0,0.0,0.0,-170.625,-200.0,-200.0,-200.0,-26.7625,-30.0,-30.0,-30.0,749.46,16.0,94.55,17.5,95335.82,10.276085425,7.2554368,75.0,1.5,10.276460425,7.2551257,32.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02308,0.75,-169.6625,-25.225,10.3,3.25,17.0,0.0,0.0,-174.3625,-177.7375,-200.0,-200.0,-28.5625,-29.299999999999997,-30.0,-30.0,655.36,16.5,100.0,18.8,69320.52,10.276085425,7.2554368,75.0,1.5,10.276085425,7.2554368,10.0,1.5,10.27636735,7.256958325,63.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.0231,0.6666666666666666,-172.52222222222224,-25.677777777777777,14.850000000000001,2.888888888888889,15.11111111111111,0.0,0.0,-182.03333333333333,-186.67777777777778,-200.0,-200.0,-30.700000000000003,-31.82222222222222,-30.0,-30.0,689.62,16.0,95.5,17.5,69780.66,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02454,15.11111111111111,-174.42222222222222,-25.72222222222222,13.0,0.6666666666666666,0.0,0.0,0.0,-188.57777777777775,-200.0,-200.0,-200.0,-32.32222222222222,-30.0,-30.0,-30.0,578.4300000000001,16.0,100.44999999999999,20.5,69778.88,9.134548755555555,6.450629622222222,56.666666666666664,4.0,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02494,15.11111111111111,-172.25,-25.650000000000002,19.674999999999997,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,696.24,16.5,92.3,17.625,95356.965,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02495,15.11111111111111,-171.55555555555554,-25.644444444444446,25.25,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,811.315,17.0,87.1,17.5,95396.48,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.025,15.11111111111111,-173.63333333333333,-25.72222222222222,15.3,0.3333333333333333,0.0,0.0,0.0,-187.6222222222222,-200.0,-200.0,-200.0,-28.599999999999998,-30.0,-30.0,-30.0,595.52,16.0,96.45,19.8,70306.66,9.134548755555555,6.450629622222222,56.666666666666664,4.0,4.567149077777778,3.2246385777777777,33.333333333333336,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02501,15.11111111111111,-174.15555555555557,-25.700000000000003,15.1,0.6666666666666666,0.0,0.0,0.0,-177.0222222222222,-200.0,-200.0,-200.0,-28.066666666666666,-30.0,-30.0,-30.0,611.52,16.0,99.45,19.8,61850.5,9.134548755555555,6.450629622222222,56.666666666666664,4.0,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02502,15.11111111111111,-171.38888888888889,-25.644444444444446,28.15,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,815.39,17.0,85.75,17.5,94801.05,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02503,16.0,-171.38235294117646,-25.46470588235294,19.8,9.294117647058824,0.0,0.0,0.0,-175.85882352941175,-200.0,-200.0,-200.0,-28.352941176470587,-30.0,-30.0,-30.0,684.4733333333334,16.5,94.82499999999999,18.900000000000002,82172.58499999999,9.671875152941176,6.830078423529412,60.0,4.235294117647059,9.67174248235294,6.8293624117647065,75.29411764705883,2.823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02504,15.11111111111111,-171.8777777777778,-25.644444444444446,29.0,16.88888888888889,0.0,0.0,0.0,-173.85555555555555,-200.0,-200.0,-200.0,-27.711111111111112,-30.0,-30.0,-30.0,800.485,16.5,90.3,17.5,95916.88,9.134548755555555,6.450629622222222,56.666666666666664,4.0,9.134548755555555,6.450629622222222,75.55555555555556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02505,13.6,-175.92,-26.120000000000005,20.325,3.95,3.8,0.0,0.0,-191.81,-194.275,-200.0,-200.0,-30.110000000000003,-29.49,-30.0,-30.0,348.676,16.0,96.44,17.5,94415.78,8.22109388,5.80556666,51.0,3.6,4.110490555,2.9024790250000003,32.0,1.2,2.05527347,1.451391665,17.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
