Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_PCI_0_lat,NR_UE_PCI_0_lon,NR_UE_PCI_0_azimuth,NR_UE_PCI_0_height,NR_UE_Nbr_PCI_0_lat,NR_UE_Nbr_PCI_0_lon,NR_UE_Nbr_PCI_0_azimuth,NR_UE_Nbr_PCI_0_height,NR_UE_Nbr_PCI_1_lat,NR_UE_Nbr_PCI_1_lon,NR_UE_Nbr_PCI_1_azimuth,NR_UE_Nbr_PCI_1_height,NR_UE_Nbr_PCI_2_lat,NR_UE_Nbr_PCI_2_lon,NR_UE_Nbr_PCI_2_azimuth,NR_UE_Nbr_PCI_2_height,NR_UE_Nbr_PCI_3_lat,NR_UE_Nbr_PCI_3_lon,NR_UE_Nbr_PCI_3_azimuth,NR_UE_Nbr_PCI_3_height
41.10331,29.01729,13,-112.1,-13.9,1.3,3,68,0,0,-121.3,-113.3,-200.0,-200.0,-20.7,-14.5,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10325,29.01732,13,-112.4,-13.6,3.2,3,68,0,0,-125.1,-115.8,-200.0,-200.0,-24.7,-16.7,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10325,29.01732,13,-114.8,-14.7,1.1,68,0,0,0,-114.5,-200.0,-200.0,-200.0,-14.4,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10319,29.01736,13,-114.7,-14.4,1.1,68,0,0,0,-115.3,-200.0,-200.0,-200.0,-15.1,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10319,29.01736,13,-115.0,-13.9,1.0,68,0,0,0,-114.2,-200.0,-200.0,-200.0,-13.6,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10314,29.0174,13,-116.1,-14.2,1.1,68,0,0,0,-114.4,-200.0,-200.0,-200.0,-13.6,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10314,29.0174,13,-115.7,-14.0,1.5,68,0,0,0,-115.5,-200.0,-200.0,-200.0,-14.5,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10308,29.01743,13,-116.5,-14.1,0.4,68,0,0,0,-117.7,-200.0,-200.0,-200.0,-15.0,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10308,29.01743,13,-117.3,-13.8,0.9,68,0,0,0,-118.8,-200.0,-200.0,-200.0,-15.6,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10303,29.01747,13,-116.8,-14.0,1.8,68,0,0,0,-116.5,-200.0,-200.0,-200.0,-14.3,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10303,29.01747,13,-115.9,-13.8,1.1,68,0,0,0,-117.7,-200.0,-200.0,-200.0,-15.3,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10298,29.0175,13,-116.1,-13.9,2.7,68,0,0,0,-115.7,-200.0,-200.0,-200.0,-14.5,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10298,29.0175,13,-114.9,-12.9,5.1,68,0,0,0,-119.4,-200.0,-200.0,-200.0,-16.4,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10292,29.01753,13,-115.2,-12.9,3.2,68,0,0,0,-118.9,-200.0,-200.0,-200.0,-16.4,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10292,29.01753,13,-114.9,-12.6,3.9,68,0,0,0,-119.3,-200.0,-200.0,-200.0,-16.6,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10286,29.01755,13,-115.1,-12.4,1.8,68,0,0,0,-121.4,-200.0,-200.0,-200.0,-16.4,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10283,29.01757,13,-118.1,-13.4,1.8,68,0,0,0,-122.9,-200.0,-200.0,-200.0,-17.5,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1028,29.01759,13,-115.0,-12.4,1.7,68,0,0,0,-123.0,-200.0,-200.0,-200.0,-19.3,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10277,29.0176,13,-116.0,-13.4,1.3,68,0,0,0,-119.8,-200.0,-200.0,-200.0,-16.9,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10274,29.0176,13,-114.8,-12.7,0.7,68,0,0,0,-121.1,-200.0,-200.0,-200.0,-18.0,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10274,29.0176,13,-118.3,-14.1,-0.8,68,0,0,0,-123.0,-200.0,-200.0,-200.0,-18.1,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10269,29.01763,13,-121.8,-15.0,-3.2,68,0,0,0,-126.4,-200.0,-200.0,-200.0,-18.7,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10269,29.01763,13,-123.4,-16.3,-3.9,68,0,0,0,-126.2,-200.0,-200.0,-200.0,-18.0,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10263,29.01768,13,-123.7,-15.8,-2.5,68,0,0,0,-125.4,-200.0,-200.0,-200.0,-18.2,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10263,29.01768,13,-123.2,-15.7,-6.5,59,68,0,0,-125.2,-128.4,-200.0,-200.0,-18.3,-20.6,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10255,29.01772,13,-127.3,-19.1,-5.3,59,68,0,0,-126.6,-124.9,-200.0,-200.0,-19.1,-17.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10255,29.01772,13,-124.6,-17.2,-4.0,68,0,0,0,-125.8,-200.0,-200.0,-200.0,-18.4,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10247,29.01778,13,-123.6,-16.2,-4.2,68,0,0,0,-126.6,-200.0,-200.0,-200.0,-19.2,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10247,29.01778,13,-124.1,-16.5,-6.5,68,0,0,0,-123.5,-200.0,-200.0,-200.0,-17.0,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1024,29.01782,13,-127.4,-18.9,-7.7,68,0,0,0,-124.7,-200.0,-200.0,-200.0,-17.2,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1024,29.01782,13,-127.6,-19.3,-8.2,40,68,0,0,-126.1,-124.5,-200.0,-200.0,-18.7,-17.7,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10233,29.01786,13,-127.4,-19.5,-9.7,40,68,0,0,-126.6,-123.9,-200.0,-200.0,-19.9,-16.9,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10233,29.01786,13,-125.4,-18.2,-9.7,59,68,0,0,-125.0,-123.8,-200.0,-200.0,-17.7,-17.1,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10227,29.0179,13,-125.2,-18.4,-9.7,68,0,0,0,-123.1,-200.0,-200.0,-200.0,-17.0,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10227,29.0179,13,-125.5,-19.1,-10.7,68,0,0,0,-123.2,-200.0,-200.0,-200.0,-16.4,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10221,29.01794,13,-126.6,-19.8,-9.1,68,0,0,0,-122.7,-200.0,-200.0,-200.0,-15.9,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10221,29.01794,13,-124.7,-18.6,-9.0,68,0,0,0,-124.6,-200.0,-200.0,-200.0,-17.3,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10214,29.01799,13,-126.5,-19.2,-8.9,68,0,0,0,-124.2,-200.0,-200.0,-200.0,-16.5,-30.0,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10214,29.01799,13,-128.2,-20.4,-6.4,23,59,68,0,-127.6,-126.1,-124.7,-200.0,-19.3,-21.0,-17.3,-30.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10207,29.01805,13,-125.8,-19.0,-6.9,23,59,68,0,-126.2,-121.0,-126.2,-200.0,-19.6,-17.0,-18.7,-30.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10207,29.01805,13,-128.0,-20.6,-8.0,23,40,59,68,-126.8,-126.3,-127.6,-124.2,-18.2,-20.0,-20.8,-17.5,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0
41.10199,29.01811,13,-125.5,-19.2,-6.8,23,59,68,0,-124.2,-124.3,-123.5,-200.0,-18.4,-18.7,-17.6,-30.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10199,29.01811,13,-129.0,-21.6,-6.2,23,59,68,0,-126.1,-126.8,-122.2,-200.0,-19.8,-20.4,-17.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.1019,29.01818,13,-125.7,-19.3,-6.0,23,40,59,68,-126.0,-125.1,-130.3,-123.8,-20.0,-18.3,-23.1,-17.3,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0
41.1019,29.01818,13,-126.9,-20.0,-6.5,23,40,59,68,-124.0,-124.3,-124.2,-124.0,-17.3,-18.1,-18.1,-17.4,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0
41.10181,29.01825,13,-130.5,-22.8,-10.2,59,68,0,0,-124.6,-121.9,-200.0,-200.0,-17.0,-16.3,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10181,29.01825,13,-132.9,-24.5,-11.3,59,68,0,0,-125.8,-124.4,-200.0,-200.0,-18.6,-17.9,-30.0,-30.0,41.1043417,29.0217472,40.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10173,29.01833,59,-124.7,-18.2,-9.0,13,68,0,0,-134.9,-122.8,-200.0,-200.0,-26.1,-15.8,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10173,29.01833,59,-128.6,-20.8,-11.2,68,278,0,0,-125.2,-114.8,-200.0,-200.0,-16.6,-11.1,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10166,29.01841,68,-124.2,-14.6,,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10166,29.01841,68,-119.1,-17.3,-14.5,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10166,29.01841,59,-129.6,-18.2,,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10159,29.0185,59,-129.7,-18.2,,278,0,0,0,-115.8,-200.0,-200.0,-200.0,-11.2,-30.0,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10122,29.01924,59,-125.1,-15.2,,23,0,0,0,-123.1,-200.0,-200.0,-200.0,-16.1,-30.0,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10122,29.01926,59,-123.7,-16.1,-7.2,23,0,0,0,-122.9,-200.0,-200.0,-200.0,-16.7,-30.0,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10122,29.01926,59,-121.7,-17.6,-9.1,23,68,0,0,-119.3,-118.9,-200.0,-200.0,-15.6,-15.7,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10121,29.01931,59,-123.5,-18.5,-8.8,23,68,0,0,-119.9,-120.0,-200.0,-200.0,-16.2,-15.7,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10121,29.01931,59,-122.5,-18.5,-8.1,23,68,0,0,-118.8,-120.3,-200.0,-200.0,-16.0,-16.7,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10119,29.01936,59,-122.1,-18.1,-9.3,23,68,0,0,-119.6,-119.6,-200.0,-200.0,-16.3,-14.9,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10119,29.01938,59,-121.1,-17.1,-7.5,23,68,0,0,-124.7,-118.7,-200.0,-200.0,-20.6,-14.7,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10119,29.0194,59,-121.1,-16.9,-8.1,23,68,0,0,-120.3,-118.0,-200.0,-200.0,-17.4,-14.7,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10119,29.0194,59,-122.0,-17.5,-8.5,23,68,0,0,-118.6,-118.5,-200.0,-200.0,-15.9,-15.3,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10118,29.01944,59,-121.0,-17.5,-6.9,23,68,0,0,-120.1,-118.0,-200.0,-200.0,-17.5,-15.2,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10118,29.01944,59,-119.3,-16.6,-7.6,23,68,0,0,-121.9,-117.0,-200.0,-200.0,-18.4,-13.9,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10117,29.01947,59,-119.3,-17.0,-8.9,23,68,0,0,-118.2,-117.2,-200.0,-200.0,-16.1,-14.2,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10117,29.01947,59,-120.1,-16.9,-5.0,23,68,0,0,-120.0,-117.3,-200.0,-200.0,-17.2,-15.1,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10115,29.01951,59,-119.4,-15.3,-6.6,23,68,0,0,-122.5,-118.5,-200.0,-200.0,-18.1,-15.5,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10115,29.01951,59,-119.2,-16.9,-7.9,23,68,0,0,-118.9,-116.5,-200.0,-200.0,-16.7,-15.0,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10115,29.01957,59,-119.8,-16.7,-7.2,23,68,0,0,-117.2,-117.0,-200.0,-200.0,-16.0,-14.7,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10113,29.01963,59,-119.5,-16.9,-9.8,23,68,0,0,-118.9,-116.0,-200.0,-200.0,-16.6,-14.2,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10113,29.01963,59,-121.8,-18.9,-7.5,23,68,0,0,-119.4,-115.7,-200.0,-200.0,-17.8,-13.5,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10112,29.01969,68,-117.3,-14.1,-0.8,23,59,0,0,-119.8,-121.3,-200.0,-200.0,-18.3,-18.9,-30.0,-30.0,41.1054694,29.0278333,255.0,18.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10112,29.01969,68,-116.1,-14.4,-0.5,23,59,278,0,-118.6,-120.3,-107.3,-200.0,-16.2,-19.7,-11.6,-30.0,41.1054694,29.0278333,255.0,18.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1011,29.01975,23,-134.3,-27.0,,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1011,29.01975,23,-129.0,-23.7,-8.2,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1011,29.01975,59,-123.4,-14.6,,278,0,0,0,-107.7,-200.0,-200.0,-200.0,-12.7,-30.0,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10109,29.0198,59,-124.5,-20.2,-13.8,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10069,29.02098,68,-118.4,-12.5,,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10069,29.02098,68,-118.5,-12.6,0.8,59,0,0,0,-119.5,-200.0,-200.0,-200.0,-14.1,-30.0,-30.0,-30.0,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10066,29.02105,68,-114.6,-12.1,0.7,59,0,0,0,-118.8,-200.0,-200.0,-200.0,-15.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10066,29.02105,68,-117.0,-13.9,-1.0,59,0,0,0,-117.9,-200.0,-200.0,-200.0,-14.7,-30.0,-30.0,-30.0,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
