Latitude,Longitude,DL_NR_UE_PCI_0,DL_NR_UE_RSRP_0,DL_NR_UE_RSRQ_0,DL_NR_UE_SINR_0,DL_NR_UE_Nbr_PCI_0,DL_NR_UE_Nbr_PCI_1,DL_NR_UE_Nbr_PCI_2,DL_NR_UE_Nbr_PCI_3,DL_NR_UE_Nbr_RSRP_0,DL_NR_UE_Nbr_RSRP_1,DL_NR_UE_Nbr_RSRP_2,DL_NR_UE_Nbr_RSRP_3,DL_NR_UE_Nbr_RSRQ_0,DL_NR_UE_Nbr_RSRQ_1,DL_NR_UE_Nbr_RSRQ_2,DL_NR_UE_Nbr_RSRQ_3,DL_NR_UE_Throughput_PDCP_DL,DL_NR_UE_RB_Num_DL_0,DL_NR_UE_Pathloss_DL_0,DL_NR_UE_Power_Tx_PUSCH_0,DL_App_Throughput_DL,DL_NR_UE_PCI_0_lat,DL_NR_UE_PCI_0_lon,DL_NR_UE_PCI_0_azimuth,DL_NR_UE_PCI_0_height,DL_NR_UE_Nbr_PCI_0_lat,DL_NR_UE_Nbr_PCI_0_lon,DL_NR_UE_Nbr_PCI_0_azimuth,DL_NR_UE_Nbr_PCI_0_height,DL_NR_UE_Nbr_PCI_1_lat,DL_NR_UE_Nbr_PCI_1_lon,DL_NR_UE_Nbr_PCI_1_azimuth,DL_NR_UE_Nbr_PCI_1_height,DL_NR_UE_Nbr_PCI_2_lat,DL_NR_UE_Nbr_PCI_2_lon,DL_NR_UE_Nbr_PCI_2_azimuth,DL_NR_UE_Nbr_PCI_2_height,DL_NR_UE_Nbr_PCI_3_lat,DL_NR_UE_Nbr_PCI_3_lon,DL_NR_UE_Nbr_PCI_3_azimuth,DL_NR_UE_Nbr_PCI_3_height
41.10511,29.02485,15.11111111111111,-174.5888888888889,-25.733333333333334,11.55,0.6666666666666666,0.0,0.0,0.0,-177.06666666666666,-200.0,-200.0,-200.0,-27.9,-30.0,-30.0,-30.0,96868.525,106.5,101.45,17.5,93987.55,9.134548755555555,6.450629622222222,56.666666666666664,4.0,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10511,29.02487,15.11111111111111,-174.7111111111111,-25.744444444444444,11.25,0.6666666666666666,0.0,0.0,0.0,-180.22222222222223,-200.0,-200.0,-200.0,-29.055555555555557,-30.0,-30.0,-30.0,97291.205,103.5,101.3,17.5,94352.75,9.134548755555555,6.450629622222222,56.666666666666664,4.0,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10511,29.02573,15.11111111111111,-172.05555555555554,-25.644444444444446,25.35,16.88888888888889,0.0,0.0,0.0,-175.32222222222222,-200.0,-200.0,-200.0,-28.4,-30.0,-30.0,-30.0,95659.55,72.0,91.15,17.5,92670.26,9.134548755555555,6.450629622222222,56.666666666666664,4.0,9.134548755555555,6.450629622222222,75.55555555555556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10511,29.02578,0.0,-200.0,-30.0,,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95421.32,,,,92934.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.01982,5.9,-168.94,-25.17,-1.7,4.9,0.0,0.0,0.0,-169.42000000000002,-200.0,-200.0,-200.0,-25.9,-30.0,-30.0,-30.0,82596.34,126.5,118.19999999999999,18.8,80831.38,12.33160251,8.70627528,30.0,1.8,12.33145251,8.706399719999999,21.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02165,5.75,-169.625,-25.75,2.45,0.75,3.25,0.0,0.0,-170.2375,-170.7,-200.0,-200.0,-26.15,-26.6,-30.0,-30.0,97229.15,44.5,97.5,17.5,94310.96,10.276460425,7.2551257,32.5,1.5,10.276085425,7.2554368,75.0,1.5,10.276085425,7.2554368,10.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02259,0.6666666666666666,-171.74444444444444,-25.711111111111112,12.7,5.111111111111111,0.0,0.0,0.0,-177.1888888888889,-200.0,-200.0,-200.0,-28.93333333333333,-30.0,-30.0,-30.0,93102.08,23.5,93.25,17.5,88289.77,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.0226,0.75,-169.0,-25.325,11.2,5.75,0.0,0.0,0.0,-171.925,-200.0,-200.0,-200.0,-27.225,-30.0,-30.0,-30.0,97361.92,24.0,94.2,17.5,91221.68,10.276085425,7.2554368,75.0,1.5,10.276460425,7.2551257,32.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02262,0.6666666666666666,-171.4111111111111,-25.744444444444444,12.35,5.111111111111111,0.0,0.0,0.0,-176.3111111111111,-200.0,-200.0,-200.0,-28.666666666666668,-30.0,-30.0,-30.0,96501.76000000001,24.0,90.1,17.5,93777.22,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02273,0.6666666666666666,-172.87777777777777,-26.011111111111113,8.2,2.888888888888889,5.111111111111111,0.0,0.0,-175.58888888888887,-175.25555555555556,-200.0,-200.0,-28.0,-27.700000000000003,-30.0,-30.0,98467.84,24.5,96.85,17.5,95753.59,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02274,0.6666666666666666,-172.3777777777778,-25.833333333333332,11.7,5.111111111111111,0.0,0.0,0.0,-175.63333333333333,-200.0,-200.0,-200.0,-28.033333333333335,-30.0,-30.0,-30.0,97331.2,24.5,96.55000000000001,17.5,95424.79,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02276,0.6666666666666666,-172.9888888888889,-26.055555555555557,8.95,5.111111111111111,0.0,0.0,0.0,-174.42222222222225,-200.0,-200.0,-200.0,-27.1,-30.0,-30.0,-30.0,97211.965,24.0,97.95,17.5,94565.94,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02277,0.375,-184.3375,-27.6125,9.6,2.875,0.0,0.0,0.0,-188.3625,-200.0,-200.0,-200.0,-29.6,-30.0,-30.0,-30.0,96438.435,24.0,94.15,17.5,94117.17,5.1380427125,3.6277184,37.5,0.75,5.1382302125,3.62756285,16.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02278,0.9,-162.63000000000002,-24.3,10.966666666666667,6.9,0.0,0.0,0.0,-172.89000000000001,-200.0,-200.0,-200.0,-28.559999999999995,-30.0,-30.0,-30.0,82186.23999999999,21.5,94.8,17.5,93560.03,12.33130251,8.70652416,90.0,1.8,12.33175251,8.70615084,39.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02282,0.6666666666666666,-172.9777777777778,-25.799999999999997,9.2,5.111111111111111,15.11111111111111,0.0,0.0,-175.5,-176.82222222222222,-200.0,-200.0,-27.811111111111114,-28.288888888888888,-30.0,-30.0,65540.16,20.5,97.94999999999999,17.5,73329.95,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02291,0.6666666666666666,-172.3777777777778,-25.711111111111112,13.0,5.111111111111111,0.0,0.0,0.0,-177.79999999999998,-200.0,-200.0,-200.0,-28.355555555555554,-30.0,-30.0,-30.0,95600.995,24.5,93.55,17.5,94371.2,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02293,0.6666666666666666,-172.53333333333336,-25.766666666666666,10.399999999999999,5.111111111111111,0.0,0.0,0.0,-175.73333333333332,-200.0,-200.0,-200.0,-27.67777777777778,-30.0,-30.0,-30.0,97536.0,24.5,96.30000000000001,17.5,92597.67,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02294,0.6666666666666666,-172.7555555555556,-25.744444444444444,11.8,5.111111111111111,0.0,0.0,0.0,-176.39999999999998,-200.0,-200.0,-200.0,-27.833333333333332,-30.0,-30.0,-30.0,97516.93,26.5,98.9,17.5,94457.52,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02296,0.6666666666666666,-174.02222222222224,-25.9,8.3,2.888888888888889,5.111111111111111,0.0,0.0,-175.64444444444447,-175.7888888888889,-200.0,-200.0,-26.922222222222224,-27.200000000000003,-30.0,-30.0,97405.12,25.0,102.45,17.5,90391.81,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02459,15.11111111111111,-172.65555555555557,-25.666666666666668,18.0,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95741.83499999999,102.0,93.75,17.5,93192.06,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02488,15.11111111111111,-174.29999999999998,-25.71111111111111,11.8,0.6666666666666666,0.0,0.0,0.0,-183.11111111111111,-200.0,-200.0,-200.0,-30.188888888888886,-30.0,-30.0,-30.0,97139.17000000001,108.5,99.6,17.5,94235.16,9.134548755555555,6.450629622222222,56.666666666666664,4.0,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.0249,15.11111111111111,-174.22222222222223,-25.688888888888886,12.600000000000001,0.3333333333333333,0.0,0.0,0.0,-195.03333333333333,-200.0,-200.0,-200.0,-31.41111111111111,-30.0,-30.0,-30.0,96950.51,109.5,99.15,17.5,94282.62,9.134548755555555,6.450629622222222,56.666666666666664,4.0,4.567149077777778,3.2246385777777777,33.333333333333336,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02582,19.428571428571427,-163.32857142857145,-24.400000000000002,26.9,21.714285714285715,0.0,0.0,0.0,-166.91428571428574,-200.0,-200.0,-200.0,-26.900000000000002,-30.0,-30.0,-30.0,95498.24,85.0,87.25,17.5,,11.744419828571427,8.293666657142857,72.85714285714286,5.142857142857143,11.744419828571427,8.293666657142857,97.14285714285714,5.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10512,29.02608,13.6,-174.48,-26.080000000000002,27.2,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96773.07,71.0,90.1,17.5,,8.22109388,5.80556666,51.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.01572,13.6,-183.92000000000002,-26.919999999999998,-3.2,1.3,0.0,0.0,0.0,-192.65,-200.0,-200.0,-200.0,-28.98,-30.0,-30.0,-30.0,40234.61,119.0,136.85000000000002,22.2,46160.31,8.22109388,5.80556666,51.0,3.6,4.1104341699999996,2.90217472,4.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02166,5.111111111111111,-173.75555555555556,-26.48888888888889,3.8000000000000003,0.6666666666666666,2.888888888888889,0.0,0.0,-173.75555555555556,-174.2,-200.0,-200.0,-26.433333333333334,-26.811111111111114,-30.0,-30.0,97351.68,51.0,99.75,17.5,94109.83,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02257,0.6,-174.12,-26.119999999999997,15.3,4.6,0.0,0.0,0.0,-181.28,-200.0,-200.0,-200.0,-29.71,-30.0,-30.0,-30.0,93948.58666666667,23.5,89.8,17.5,94315.59,8.220868339999999,5.80434944,60.0,1.2,8.22116834,5.80410056,26.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02281,0.6666666666666666,-173.16666666666666,-25.88888888888889,8.25,5.111111111111111,7.555555555555555,0.0,0.0,-175.86666666666667,-188.52222222222224,-200.0,-200.0,-27.555555555555557,-29.15555555555555,-30.0,-30.0,84071.29999999999,24.0,97.85,17.5,80454.21,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,4.567274377777777,3.225314811111111,28.333333333333332,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02298,0.6666666666666666,-173.13333333333333,-25.766666666666666,10.95,2.888888888888889,5.111111111111111,0.0,0.0,-176.27777777777777,-175.63333333333333,-200.0,-200.0,-27.955555555555556,-27.422222222222224,-30.0,-30.0,97445.755,24.0,99.80000000000001,17.5,98758.15,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02299,0.6666666666666666,-172.81111111111113,-25.733333333333334,12.45,2.888888888888889,5.111111111111111,0.0,0.0,-176.3777777777778,-179.43333333333334,-200.0,-200.0,-28.37777777777778,-29.266666666666666,-30.0,-30.0,97502.745,25.5,98.35,17.5,94612.7,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02301,0.6666666666666666,-173.66666666666666,-25.833333333333332,9.05,5.111111111111111,0.0,0.0,0.0,-175.47777777777776,-200.0,-200.0,-200.0,-27.4,-30.0,-30.0,-30.0,97488.615,28.5,99.85,17.5,94408.49,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02303,0.6666666666666666,-173.52222222222224,-25.766666666666666,9.95,5.111111111111111,0.0,0.0,0.0,-177.16666666666666,-200.0,-200.0,-200.0,-28.044444444444444,-30.0,-30.0,-30.0,97502.75,25.5,101.75,17.5,94402.12,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02457,15.11111111111111,-173.16666666666666,-25.666666666666668,20.75,0.3333333333333333,0.0,0.0,0.0,-193.57777777777778,-200.0,-200.0,-200.0,-30.88888888888889,-30.0,-30.0,-30.0,95964.91500000001,102.0,93.15,17.5,92881.69,9.134548755555555,6.450629622222222,56.666666666666664,4.0,4.567149077777778,3.2246385777777777,33.333333333333336,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02492,15.11111111111111,-174.61111111111111,-25.688888888888886,13.1,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,97108.445,105.5,101.4,17.5,94263.56,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02493,15.11111111111111,-174.5222222222222,-25.72222222222222,12.8,8.444444444444445,0.0,0.0,0.0,-188.8,-200.0,-200.0,-200.0,-28.944444444444443,-30.0,-30.0,-30.0,96194.535,109.0,101.1,17.5,93811.37,9.134548755555555,6.450629622222222,56.666666666666664,4.0,4.567274377777777,3.225314811111111,37.77777777777778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02495,8.5,-186.175,-27.6375,10.0,9.5,0.0,0.0,0.0,-187.0,-200.0,-200.0,-200.0,-28.7125,-30.0,-30.0,-30.0,95908.14499999999,104.5,103.94999999999999,17.5,92216.02,5.138183675,3.6284791625,31.875,2.25,5.138183675,3.6284791625,42.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.02498,15.11111111111111,-172.9777777777778,-25.655555555555555,25.95,16.88888888888889,0.0,0.0,0.0,-174.4888888888889,-200.0,-200.0,-200.0,-27.744444444444444,-30.0,-30.0,-30.0,83650.56,39.0,92.5,17.5,57582.76,9.134548755555555,6.450629622222222,56.666666666666664,4.0,9.134548755555555,6.450629622222222,75.55555555555556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10513,29.0262,15.11111111111111,-172.33333333333334,-25.644444444444446,23.8,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,97492.485,58.5,93.25,17.5,93608.67,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02166,4.6,-176.41,-26.829999999999995,4.5,0.6,2.6,0.0,0.0,-176.78000000000003,-177.21,-200.0,-200.0,-27.129999999999995,-27.619999999999997,-30.0,-30.0,97484.79999999999,52.0,100.06666666666666,17.5,94836.58,8.22116834,5.80410056,26.0,1.2,8.220868339999999,5.80434944,60.0,1.2,8.220868339999999,5.80434944,8.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02254,0.6666666666666666,-172.53333333333336,-25.822222222222223,10.350000000000001,2.888888888888889,5.111111111111111,0.0,0.0,-176.41111111111113,-176.6222222222222,-200.0,-200.0,-28.38888888888889,-28.377777777777776,-30.0,-30.0,97177.6,24.0,96.25,17.5,94191.51,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02255,0.6666666666666666,-172.07777777777778,-25.733333333333334,13.3,4.0,2.5555555555555554,0.0,0.0,-183.83333333333334,-188.4888888888889,-200.0,-200.0,-30.877777777777776,-29.58888888888889,-30.0,-30.0,97382.88,24.0,93.35,17.5,94692.25,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134464822222222,6.449138888888888,18.88888888888889,1.3333333333333333,4.5673157444444445,3.224500311111111,14.444444444444445,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02281,0.6666666666666666,-173.46666666666664,-25.833333333333332,9.15,5.111111111111111,15.11111111111111,0.0,0.0,-177.24444444444444,-177.46666666666667,-200.0,-200.0,-28.333333333333332,-28.37777777777778,-30.0,-30.0,80691.20999999999,23.5,100.94999999999999,17.5,76366.38,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02305,0.6666666666666666,-173.86666666666667,-25.811111111111114,10.350000000000001,2.888888888888889,5.111111111111111,0.0,0.0,-176.11111111111111,-179.0222222222222,-200.0,-200.0,-27.95555555555556,-28.866666666666667,-30.0,-30.0,97487.33,29.5,100.65,17.5,94597.55,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02307,0.6666666666666666,-173.81111111111113,-25.811111111111114,10.35,2.888888888888889,5.111111111111111,0.0,0.0,-176.61111111111111,-176.8,-200.0,-200.0,-27.88888888888889,-27.944444444444443,-30.0,-30.0,97546.24,29.0,100.95,17.5,94423.86,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134298155555555,6.4492771555555555,8.88888888888889,1.3333333333333333,9.134631488888889,6.449000622222222,28.88888888888889,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02456,15.11111111111111,-173.85555555555555,-25.666666666666668,19.25,0.6666666666666666,0.0,0.0,0.0,-185.44444444444446,-200.0,-200.0,-200.0,-31.188888888888886,-30.0,-30.0,-30.0,95925.92,102.0,96.7,17.5,93135.12,9.134548755555555,6.450629622222222,56.666666666666664,4.0,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02496,15.11111111111111,-172.3777777777778,-25.650000000000002,22.875,8.444444444444445,0.0,0.0,0.0,-187.65555555555557,-200.0,-200.0,-200.0,-28.855555555555554,-30.0,-30.0,-30.0,96624.93250000001,70.25,93.4,17.5,93657.88,9.134548755555555,6.450629622222222,56.666666666666664,4.0,4.567274377777777,3.225314811111111,37.77777777777778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02497,16.19047619047619,-172.9904761904762,-25.457142857142852,10.760000000000002,0.7142857142857143,14.476190476190476,0.0,0.0,-176.25714285714287,-180.45238095238096,-200.0,-200.0,-27.69047619047619,-28.195238095238096,-30.0,-30.0,88472.09,90.5,101.575,17.5,87254.75,9.787016523809523,6.911388880952382,60.714285714285715,4.285714285714286,9.786748023809523,6.909939809523809,71.42857142857143,1.4285714285714286,7.829613219047618,5.529111104761905,64.76190476190476,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02499,13.6,-176.608,-26.14,17.22,6.44,3.04,0.0,0.0,-180.27199999999996,-196.44,-200.0,-200.0,-28.724,-29.784000000000002,-30.0,-30.0,76095.61666666667,62.833333333333336,99.03333333333335,17.5,79642.07,8.221093879999998,5.80556666,51.0,3.6,8.220958556,5.804836328,63.2,2.16,1.6442187759999998,1.161113332,13.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02501,15.11111111111111,-173.1611111111111,-25.672222222222224,20.125,8.444444444444445,0.0,0.0,0.0,-187.70555555555555,-200.0,-200.0,-200.0,-29.033333333333335,-30.0,-30.0,-30.0,88767.20500000002,36.25,98.60000000000001,17.5,83185.555,9.134548755555555,6.450629622222222,56.666666666666664,4.0,4.567274377777777,3.225314811111111,37.77777777777778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02503,15.11111111111111,-174.60000000000002,-25.711111111111112,13.399999999999999,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,98615.68,44.0,102.1,17.5,109169.51,9.134548755555555,6.450629622222222,56.666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02592,15.11111111111111,-171.52222222222224,-25.644444444444446,27.7,8.444444444444445,0.0,0.0,0.0,-187.02222222222224,-200.0,-200.0,-200.0,-28.77777777777778,-30.0,-30.0,-30.0,95823.41500000001,83.5,87.7,17.5,92662.19,9.134548755555555,6.450629622222222,56.666666666666664,4.0,4.567274377777777,3.225314811111111,37.77777777777778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02597,0.0,-200.0,-30.0,,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95170.56,,,,110398.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10514,29.02625,17.0,-168.225,-25.1,23.4,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,98268.2,29.0,,,92517.05,10.27636735,7.256958325,63.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02166,5.411764705882353,-171.5235294117647,-25.994117647058825,3.125,0.7058823529411765,3.0588235294117645,0.0,0.0,-171.74705882352941,-172.70000000000002,-200.0,-200.0,-26.064705882352943,-26.935294117647057,-30.0,-30.0,97372.16,51.75,98.76666666666667,17.5,94143.86,9.671962752941177,6.8283536,30.58823529411765,1.411764705882353,9.671609811764705,6.8286464,70.58823529411765,1.411764705882353,9.671609811764705,6.8286464,9.411764705882353,1.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10515,29.02252,0.6666666666666666,-172.38888888888889,-25.77777777777778,8.4,4.0,2.5555555555555554,0.0,0.0,-174.24444444444444,-187.32222222222222,-200.0,-200.0,-27.066666666666666,-28.77777777777778,-30.0,-30.0,83661.44,23.5,94.4,17.5,77026.48,9.134298155555555,6.4492771555555555,66.66666666666667,1.3333333333333333,9.134464822222222,6.449138888888888,18.88888888888889,1.3333333333333333,4.5673157444444445,3.224500311111111,14.444444444444445,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
